id_venda,data_venda,cliente,produto,quantidade,preco_unitario,categoria
1933,2025/05/25,Fernanda Lima,Garrafa Térmica,1,80.0,
1934,27-08-2025,Ana Pereira,Luminária,três,60.0,Utilidades
1935,28-05-2025,,iPhone 13,2,5500.0,Eletrônicos
1936,2025-01-27,Maria Silva,Caneta Azul,4,2.5,Papelaria
1937,2025/08/22,Fernanda Lima,Impressora HP,4,900.0,Eletrônicos
1938,2025-08-28,,Monitor LG,1,1200.0,Eletrônicos
1939,2025-11-21,Ana Pereira,Garrafa Térmica,2,80.0,Utilidades
1940,2025-09-16,Maria Silva,Caneta Azul,5,2.5,Papelaria
1941,24-03-2025,João Souza,iPhone 13,1,5500.0,Eletrônicos
1942,2025/08/13,Pedro Costa,Monitor LG,5,1200.0,Eletrônicos
1943,18-02-2025,Fernanda Lima,Caneta Azul,1,2.5,Papelaria
1944,2025-01-12,,Garrafa Térmica,1,80.0,Utilidades
1945,2025/12/09,Fernanda Lima,Impressora HP,2,900.0,Eletrônicos
1946,06-11-2025,Maria Silva,Mochila,5,150.0,Acessórios
1947,2025/05/05,João Souza,Mochila,5,150.0,Acessórios
1948,2025/07/03,Pedro Costa,Notebook Dell,3,3500.0,Eletrônicos
1949,2025/10/25,João Souza,Monitor LG,2,1200.0,Eletrônicos
1950,2025-08-28,,Mouse Gamer,3,200.0,Eletrônicos
1951,2025/06/07,Maria Silva,Mouse Gamer,5,200.0,Eletrônicos
1952,01-02-2025,Pedro Costa,Luminária,1,60.0,Utilidades
1953,21-12-2025,Fernanda Lima,Caderno,5,25.0,Papelaria
1954,2025/10/28,Maria Silva,Caderno,2,25.0,Papelaria
1955,07-07-2025,Pedro Costa,Monitor LG,1,1200.0,Eletrônicos
1956,2025-10-21,,Caderno,4,25.0,Papelaria
1957,2025/10/09,Maria Silva,Caneta Azul,2,2.5,Papelaria
1958,2025-12-03,Fernanda Lima,iPhone 13,1,5500.0,Eletrônicos
1959,2025-07-21,,Notebook Dell,5,3500.0,Eletrônicos
1960,2025-04-06,,iPhone 13,4,5500.0,Eletrônicos
1961,26-03-2025,Ana Pereira,Impressora HP,3,900.0,Eletrônicos
1962,2025/04/15,,iPhone 13,3,5500.0,Eletrônicos
1963,16-12-2025,Maria Silva,iPhone 13,1,5500.0,Eletrônicos
1964,14-09-2025,Ana Pereira,Monitor LG,2,-1200.0,Eletrônicos
1965,2025-06-10,Fernanda Lima,Luminária,1,60.0,Utilidades
1966,2025/10/15,Fernanda Lima,Caderno,4,25.0,Papelaria
1967,22-01-2025,Ana Pereira,Mouse Gamer,1,200.0,Eletrônicos
1968,23-09-2025,João Souza,Caneta Azul,5,2.5,Papelaria
1969,10-07-2025,,Caneta Azul,1,2.5,Papelaria
1970,2025/11/21,,Impressora HP,3,900.0,Eletrônicos
1971,04-08-2025,,Caderno,5,25.0,Papelaria
1972,04-04-2025,Pedro Costa,Caneta Azul,3,2.5,Papelaria
1973,2025/10/12,Fernanda Lima,Luminária,2,60.0,Utilidades
1974,2025/02/21,João Souza,Monitor LG,3,1200.0,Eletrônicos
1975,17-10-2025,,Mouse Gamer,2,200.0,Eletrônicos
1976,2025-11-01,,iPhone 13,4,5500.0,Eletrônicos
1977,2025/09/20,,Caderno,4,25.0,Papelaria
1978,2025/09/09,Fernanda Lima,Monitor LG,1,1200.0,Eletrônicos
1979,2025-01-23,Pedro Costa,Mouse Gamer,3,-200.0,Eletrônicos
1980,2025-01-08,Maria Silva,Garrafa Térmica,1,80.0,Utilidades
1981,2025-12-25,Ana Pereira,Monitor LG,1,1200.0,Eletrônicos
1982,04-03-2025,Fernanda Lima,Caderno,3,25.0,Papelaria
1983,01-04-2025,Ana Pereira,iPhone 13,4,5500.0,Eletrônicos
1984,2025/07/08,Ana Pereira,Mouse Gamer,3,200.0,Eletrônicos
1985,20-03-2025,Pedro Costa,Luminária,3,60.0,Utilidades
1986,2025/02/06,Maria Silva,Notebook Dell,5,3500.0,Eletrônicos
1987,2025-08-27,Pedro Costa,Garrafa Térmica,5,80.0,Utilidades
1988,10-09-2025,Pedro Costa,iPhone 13,5,5500.0,Eletrônicos
1989,2025/07/24,João Souza,Caneta Azul,3,2.5,Papelaria
1990,15-05-2025,Ana Pereira,Garrafa Térmica,1,80.0,Utilidades
1991,06-03-2025,Pedro Costa,Caderno,3,25.0,Papelaria
1992,2025-04-05,Pedro Costa,Impressora HP,4,900.0,Eletrônicos
1993,2025-04-28,Pedro Costa,Garrafa Térmica,3,80.0,Utilidades
1994,28-12-2025,João Souza,Caderno,4,25.0,Papelaria
1995,2025/04/19,Maria Silva,Monitor LG,2,1200.0,Eletrônicos
1996,2025-07-20,Pedro Costa,iPhone 13,3,5500.0,Eletrônicos
1997,2025/11/14,Maria Silva,Luminária,3,60.0,Utilidades
1998,2025/11/24,Maria Silva,Luminária,4,60.0,Utilidades
1999,2025/02/08,Fernanda Lima,Caneta Azul,4,2.5,Papelaria
2000,2025/12/27,Ana Pereira,iPhone 13,três,5500.0,Eletrônicos
